"","race","height","weight","speed","strength","dexterity","constitution","intelligence","wisdom","charisma"
"5133","half.elf",66,146,30,5,12,9,12,10,15
"5134","half.elf",69,194,30,10,15,15,19,16,8
"5135","half.elf",65,150,30,12,17,12,18,11,15
"5136","half.elf",67,160,30,11,10,13,12,12,17
"5137","half.elf",66,137,30,10,12,12,11,13,12
"5138","half.elf",67,160,30,10,13,15,11,13,15
"5139","half.elf",62,125,30,15,10,11,14,17,11
"5140","half.elf",64,152,30,14,15,13,7,16,18
"5141","half.elf",68,165,30,9,16,12,11,11,17
"5142","half.elf",62,140,30,15,15,18,14,15,17
"5143","half.elf",70,214,30,14,11,17,16,18,14
"5144","half.elf",62,125,30,10,14,7,12,11,17
"5145","half.elf",65,166,30,14,13,12,17,15,16
"5146","half.elf",67,150,30,8,10,16,15,13,14
"5147","half.elf",69,158,30,11,15,13,11,10,19
"5148","half.elf",66,173,30,14,14,10,16,12,12
"5149","half.elf",61,126,30,13,13,12,12,16,20
"5150","half.elf",65,174,30,9,10,12,8,8,19
"5151","half.elf",66,155,30,14,13,11,12,13,16
"5152","half.elf",63,140,30,15,13,15,16,11,13
"5153","half.elf",67,140,30,12,13,9,15,11,15
"5154","half.elf",69,158,30,13,13,10,17,14,13
"5155","half.elf",68,176,30,11,16,19,11,13,14
"5156","half.elf",68,132,30,15,14,13,8,17,12
"5157","half.elf",69,158,30,14,16,14,13,14,16
"5158","half.elf",70,175,30,14,12,17,7,8,12
"5159","half.elf",61,130,30,7,7,18,10,10,13
"5160","half.elf",60,128,30,12,12,14,15,7,14
"5161","half.elf",68,198,30,10,10,10,17,13,19
"5162","half.elf",67,140,30,12,11,11,11,8,12
"5163","half.elf",63,128,30,17,11,11,11,12,12
"5164","half.elf",62,135,30,14,16,16,14,17,13
"5165","half.elf",71,166,30,13,13,11,13,13,12
"5166","half.elf",71,208,30,13,11,15,17,11,14
"5167","half.elf",66,173,30,19,9,13,10,8,11
"5168","half.elf",63,128,30,12,16,15,12,9,16
"5169","half.elf",68,176,30,13,12,12,14,10,15
"5170","half.elf",67,170,30,11,13,14,9,14,15
"5171","half.elf",64,145,30,13,12,16,17,7,13
"5172","half.elf",70,162,30,13,12,13,12,15,10
"5173","half.elf",70,188,30,15,13,11,13,10,12
"5174","half.elf",65,142,30,16,8,16,13,8,15
"5175","half.elf",60,122,30,14,10,14,18,13,19
"5176","half.elf",66,173,30,13,11,15,13,6,14
"5177","half.elf",70,201,30,10,14,8,7,18,11
"5178","half.elf",64,145,30,15,13,10,15,11,11
"5179","half.elf",65,142,30,12,15,12,11,14,16
"5180","half.elf",64,159,30,15,14,13,10,10,13
"5181","half.elf",64,152,30,9,12,16,13,18,12
"5182","half.elf",63,158,30,8,13,12,16,11,15
"5183","half.elf",63,122,30,14,11,7,11,17,11
"5184","half.elf",64,138,30,16,16,8,19,8,14
"5185","half.elf",65,134,30,10,13,13,9,15,16
"5186","half.elf",66,182,30,14,14,16,14,5,14
"5187","half.elf",63,146,30,7,15,16,10,12,18
"5188","half.elf",64,145,30,8,17,17,11,16,13
"5189","half.elf",65,174,30,15,10,13,12,13,18
"5190","half.elf",61,122,30,14,12,17,12,9,13
"5191","half.elf",72,185,30,8,8,16,10,15,13
"5192","half.elf",64,124,30,12,14,12,16,9,17
"5193","half.elf",60,119,30,13,15,9,12,8,18
"5194","half.elf",67,140,30,7,15,13,16,17,19
"5195","half.elf",64,159,30,13,11,13,11,16,12
"5196","half.elf",71,208,30,16,15,13,8,15,20
"5197","half.elf",63,134,30,9,9,16,8,7,14
"5198","half.elf",66,182,30,17,16,12,12,10,8
"5199","half.elf",67,170,30,10,15,17,15,16,13
"5200","half.elf",61,118,30,15,10,14,8,12,16
"5201","half.elf",70,175,30,12,12,15,13,14,13
"5202","half.elf",68,187,30,12,13,10,11,9,9
"5203","half.elf",64,159,30,16,16,16,12,18,8
"5204","half.elf",66,182,30,15,9,9,11,11,15
"5205","half.elf",67,190,30,14,12,15,16,7,11
"5206","half.elf",61,130,30,13,11,16,17,16,11
"5207","half.elf",67,140,30,12,8,14,11,16,15
"5208","half.elf",66,155,30,14,19,15,9,13,13
"5209","half.elf",62,130,30,17,16,16,9,10,12
"5210","half.elf",61,134,30,15,13,12,14,18,19
"5211","half.elf",66,146,30,15,11,13,9,16,11
"5212","half.elf",69,158,30,10,10,13,9,16,12
"5213","half.elf",72,200,30,17,13,13,13,12,17
"5214","half.elf",66,164,30,10,13,17,15,18,15
"5215","half.elf",66,182,30,10,13,12,15,11,19
"5216","half.elf",64,152,30,9,13,11,15,9,16
"5217","half.elf",63,134,30,14,13,11,13,7,9
"5218","half.elf",59,122,30,13,13,16,14,13,12
"5219","half.elf",65,174,30,14,17,15,10,17,15
"5220","half.elf",65,150,30,15,13,9,13,14,11
"5221","half.elf",60,122,30,8,12,13,17,9,16
"5222","half.elf",66,173,30,10,12,10,10,13,12
"5223","half.elf",70,188,30,12,14,10,15,17,16
"5224","half.elf",66,155,30,12,10,13,18,15,19
"5225","half.elf",66,164,30,18,14,18,18,12,13
"5226","half.elf",73,174,30,13,16,8,12,11,16
"5227","half.elf",61,138,30,16,16,14,14,13,12
"5228","half.elf",62,125,30,15,13,11,17,15,16
"5229","half.elf",67,160,30,5,9,14,10,12,15
"5230","half.elf",64,152,30,12,16,15,18,11,11
"5231","half.elf",70,214,30,13,13,14,14,16,17
"5232","half.elf",69,158,30,10,14,10,10,13,14
"5233","half.elf",72,185,30,13,16,7,13,12,14
"5234","half.elf",65,166,30,13,15,15,6,12,18
"5235","half.elf",67,130,30,15,13,12,10,6,12
"5236","half.elf",64,152,30,7,12,13,19,14,17
"5237","half.elf",65,166,30,11,7,15,13,10,10
"5238","half.elf",72,170,30,13,15,13,14,13,12
"5239","half.elf",69,170,30,10,13,16,14,13,10
"5240","half.elf",67,160,30,15,12,15,15,14,13
"5241","half.elf",64,152,30,10,10,7,16,12,19
"5242","half.elf",67,170,30,14,17,17,11,12,16
"5243","half.elf",66,137,30,6,6,8,15,11,13
"5244","half.elf",66,137,30,14,9,16,13,15,16
"5245","half.elf",66,173,30,16,13,13,18,16,13
"5246","half.elf",69,158,30,16,10,14,12,12,16
"5247","half.elf",72,185,30,12,17,9,17,14,15
"5248","half.elf",69,182,30,13,16,7,13,14,10
"5249","half.elf",70,162,30,10,12,10,12,12,15
"5250","half.elf",67,160,30,14,14,15,10,11,13
"5251","half.elf",64,152,30,16,16,12,18,11,16
"5252","half.elf",60,125,30,10,14,14,13,11,14
"5253","half.elf",71,152,30,14,18,16,14,18,11
"5254","half.elf",66,137,30,14,13,13,16,11,11
"5255","half.elf",62,120,30,8,14,14,12,13,15
"5256","half.elf",69,158,30,12,15,8,15,13,17
"5257","half.elf",63,134,30,6,17,11,12,9,15
"5258","half.elf",68,176,30,15,14,14,14,9,13
"5259","half.elf",66,164,30,11,13,16,18,12,18
"5260","half.elf",62,130,30,16,16,13,12,13,10
"5261","half.elf",64,131,30,14,7,13,16,11,17
"5262","half.elf",67,180,30,12,10,10,8,17,12
"5263","half.elf",67,160,30,15,12,10,12,14,16
"5264","half.elf",61,130,30,11,15,13,16,16,18
"5265","half.elf",64,152,30,9,10,11,13,18,15
"5266","half.elf",63,140,30,16,11,13,12,14,14
"5267","half.elf",64,145,30,8,14,16,18,18,18
"5268","half.elf",72,185,30,8,14,6,13,15,11
"5269","half.elf",68,187,30,9,14,12,13,11,9
"5270","half.elf",65,174,30,10,17,13,12,11,15
"5271","half.elf",62,145,30,11,12,12,13,16,16
"5272","half.elf",63,146,30,16,9,12,15,13,16
"5273","half.elf",62,135,30,12,13,17,12,18,17
"5274","half.elf",66,146,30,13,7,7,14,15,17
"5275","half.elf",62,135,30,15,19,17,9,9,12
"5276","half.elf",65,150,30,10,7,12,15,17,12
"5277","half.elf",71,138,30,6,14,13,12,12,16
"5278","half.elf",61,142,30,13,12,10,13,14,15
"5279","half.elf",69,146,30,11,12,11,11,18,12
"5280","half.elf",65,158,30,18,7,10,15,12,10
"5281","half.elf",69,158,30,15,12,13,10,10,15
"5282","half.elf",73,206,30,11,11,14,11,13,11
"5283","half.elf",66,146,30,10,10,11,11,16,11
"5284","half.elf",65,134,30,13,17,12,11,14,14
"5285","half.elf",66,173,30,11,14,14,10,12,12
"5286","half.elf",69,134,30,15,18,17,17,12,16
"5287","half.elf",63,146,30,14,16,10,14,13,15
"5288","half.elf",63,140,30,15,12,15,9,11,12
"5289","half.elf",67,180,30,10,17,12,10,10,11
"5290","half.elf",64,138,30,15,17,9,11,13,9
"5291","half.elf",61,134,30,14,14,16,10,15,9
"5292","half.elf",69,194,30,5,10,15,9,10,17
"5293","half.elf",67,170,30,15,10,17,17,10,19
"5294","half.elf",63,140,30,11,9,17,9,14,15
"5295","half.elf",68,165,30,9,13,12,15,8,19
"5296","half.elf",65,142,30,14,15,12,14,6,15
"5297","half.elf",67,180,30,11,8,13,9,13,17
"5298","half.elf",72,155,30,14,15,9,12,7,20
"5299","half.elf",66,146,30,14,9,13,15,7,13
"5300","half.elf",66,155,30,17,10,10,13,17,18
"5301","half.elf",68,143,30,16,13,10,15,9,19
"5302","half.elf",63,140,30,14,16,11,11,9,17
"5303","half.elf",60,131,30,12,12,12,14,12,11
"5304","half.elf",66,155,30,12,13,12,11,15,17
"5305","half.elf",69,206,30,11,16,18,8,19,11
"5306","half.elf",61,126,30,14,17,12,15,10,14
"5307","half.elf",68,132,30,12,13,15,12,13,15
"5308","half.elf",66,155,30,16,9,6,15,14,18
"5309","half.elf",67,140,30,15,16,10,10,14,16
"5310","half.elf",68,176,30,10,13,14,16,11,11
"5311","half.elf",69,158,30,10,10,11,10,16,15
"5312","half.elf",62,140,30,14,11,8,11,15,14
"5313","half.elf",67,140,30,11,11,7,10,10,12
"5314","half.elf",63,152,30,13,13,12,18,11,16
"5315","half.elf",68,154,30,15,17,8,17,19,17
"5316","half.elf",68,154,30,13,11,15,14,11,17
"5317","half.elf",69,206,30,9,15,9,14,13,16
"5318","half.elf",67,170,30,12,8,14,14,16,11
"5319","half.elf",68,165,30,13,15,15,7,14,16
"5320","half.elf",63,140,30,16,12,7,10,16,16
"5321","half.elf",67,160,30,13,15,13,8,9,17
"5322","half.elf",72,170,30,12,17,14,17,14,16
"5323","half.elf",70,214,30,8,12,7,7,10,12
"5324","half.elf",65,150,30,10,13,17,10,11,12
"5325","half.elf",67,160,30,8,11,13,17,12,13
"5326","half.elf",66,146,30,12,17,14,15,12,14
"5327","half.elf",65,134,30,15,16,18,16,11,12
"5328","half.elf",69,170,30,16,11,14,11,15,13
"5329","half.elf",68,143,30,10,8,15,10,6,14
"5330","half.elf",61,130,30,11,12,14,13,12,13
"5331","half.elf",70,175,30,17,6,11,15,12,11
"5332","half.elf",65,150,30,13,12,11,14,12,15
"5333","half.elf",66,146,30,15,13,13,11,14,13
"5334","half.elf",72,185,30,10,14,15,14,14,14
"5335","half.elf",63,140,30,11,18,13,14,15,14
"5336","half.elf",66,173,30,12,15,9,10,10,13
"5337","half.elf",70,175,30,12,10,15,13,9,13
"5338","half.elf",69,158,30,12,12,13,15,11,13
"5339","half.elf",67,140,30,7,12,16,17,13,9
"5340","half.elf",71,180,30,14,12,14,13,13,11
"5341","half.elf",72,140,30,15,12,17,12,15,16
"5342","half.elf",68,165,30,12,15,14,12,15,13
"5343","half.elf",65,150,30,18,15,13,12,13,9
"5344","half.elf",62,135,30,14,17,13,9,15,15
"5345","half.elf",64,152,30,18,11,12,11,13,16
"5346","half.elf",66,155,30,10,16,14,16,16,10
"5347","half.elf",67,130,30,13,14,12,14,14,18
"5348","half.elf",70,201,30,17,15,9,14,10,16
"5349","half.elf",62,140,30,12,6,16,16,12,18
"5350","half.elf",65,150,30,17,15,14,15,15,16
"5351","half.elf",62,135,30,12,12,11,16,12,10
"5352","half.elf",69,170,30,14,12,15,15,18,14
"5353","half.elf",66,182,30,9,12,9,11,10,8
"5354","half.elf",62,140,30,14,10,13,11,14,19
"5355","half.elf",68,132,30,13,7,11,15,10,10
"5356","half.elf",59,118,30,17,17,11,10,10,12
"5357","half.elf",63,146,30,15,16,12,8,8,15
"5358","half.elf",67,160,30,14,16,12,16,13,16
"5359","half.elf",65,150,30,14,15,11,9,10,16
"5360","half.elf",70,188,30,18,15,12,13,18,15
"5361","half.elf",68,165,30,11,10,18,9,13,15
"5362","half.elf",62,135,30,14,12,14,16,9,17
"5363","half.elf",64,145,30,12,14,12,11,12,8
"5364","half.elf",60,128,30,6,12,9,14,14,19
"5365","half.elf",64,124,30,12,12,17,15,11,17
"5366","half.elf",66,137,30,8,7,14,11,10,12
"5367","half.elf",70,136,30,17,15,13,13,13,13
"5368","half.elf",71,180,30,14,13,14,17,10,17
"5369","half.elf",66,173,30,12,13,16,14,6,15
"5370","half.elf",65,158,30,16,15,10,5,14,13
"5371","half.elf",66,146,30,15,12,14,14,18,11
"5372","half.elf",62,140,30,13,10,15,11,13,8
"5373","half.elf",69,182,30,13,7,15,5,14,17
"5374","half.elf",64,145,30,17,7,8,14,13,17
"5375","half.elf",67,160,30,15,9,16,10,11,17
"5376","half.elf",65,150,30,15,14,17,9,10,18
"5377","half.elf",64,152,30,16,10,14,17,18,16
"5378","half.elf",66,164,30,11,13,18,14,12,16
"5379","half.elf",67,180,30,15,14,11,14,16,14
"5380","half.elf",63,146,30,16,13,12,15,13,13
"5381","half.elf",67,160,30,17,11,11,10,14,12
"5382","half.elf",66,146,30,11,10,7,16,17,12
"5383","half.elf",62,130,30,16,8,11,16,17,13
"5384","half.elf",66,155,30,15,14,9,15,13,15
"5385","half.elf",69,158,30,15,11,15,16,8,19
"5386","half.elf",66,146,30,13,17,15,7,15,13
"5387","half.elf",61,122,30,6,11,14,12,18,19
"5388","half.elf",67,130,30,9,14,3,15,10,11
"5389","half.elf",70,136,30,11,16,13,9,17,14
"5390","half.elf",69,182,30,14,12,17,12,6,17
"5391","half.elf",66,146,30,10,12,16,14,9,13
"5392","half.elf",68,187,30,11,17,15,11,13,10
"5393","half.elf",65,134,30,10,7,12,16,16,10
"5394","half.elf",68,176,30,13,17,9,15,16,18
"5395","half.elf",68,154,30,17,9,17,10,16,19
"5396","half.elf",70,162,30,17,11,18,7,15,15
"5397","half.elf",68,198,30,13,11,10,11,14,16
"5398","half.elf",66,155,30,12,9,11,11,10,12
"5399","half.elf",67,160,30,15,13,17,12,6,14
"5400","half.elf",67,180,30,11,15,9,15,13,9
"5401","half.elf",69,194,30,18,15,12,11,16,20
"5402","half.elf",67,140,30,11,12,16,15,13,17
"5403","half.elf",68,143,30,15,8,12,17,16,19
"5404","half.elf",61,134,30,12,18,13,10,15,13
"5405","half.elf",68,165,30,11,14,6,17,12,16
"5406","half.elf",63,134,30,12,9,14,14,16,13
"5407","half.elf",70,149,30,12,8,15,11,14,16
"5408","half.elf",64,138,30,13,11,11,14,15,19
"5409","half.elf",60,119,30,14,13,13,16,9,16
"5410","half.elf",67,140,30,14,10,13,13,14,13
"5411","half.elf",71,208,30,8,10,13,14,15,12
"5412","half.elf",65,150,30,14,12,15,14,12,17
"5413","half.elf",69,206,30,16,5,12,12,14,14
"5414","half.elf",66,146,30,15,14,12,13,12,17
"5415","half.elf",65,142,30,5,12,12,13,14,13
"5416","half.elf",63,134,30,11,17,9,13,13,18
"5417","half.elf",64,159,30,13,11,15,14,12,13
"5418","half.elf",64,138,30,14,11,12,17,15,16
"5419","half.elf",68,165,30,14,15,12,11,8,14
"5420","half.elf",69,206,30,14,11,14,13,14,11
"5421","half.elf",67,150,30,12,14,12,12,11,8
"5422","half.elf",68,176,30,12,11,16,15,18,14
"5423","half.elf",60,128,30,11,3,13,11,16,13
"5424","half.elf",68,154,30,8,16,18,12,15,10
"5425","half.elf",65,150,30,10,19,16,12,11,14
"5426","half.elf",69,182,30,9,15,9,14,17,13
"5427","half.elf",65,134,30,9,17,12,9,14,17
"5428","half.elf",69,182,30,14,16,12,13,5,8
"5429","half.elf",60,128,30,10,8,9,15,8,19
"5430","half.elf",68,187,30,17,14,15,17,17,16
"5431","half.elf",70,175,30,10,12,9,16,7,15
"5432","half.elf",62,150,30,10,16,12,17,9,15
"5433","half.elf",65,142,30,11,5,12,12,15,14
"5434","half.elf",61,130,30,15,16,9,18,14,19
"5435","half.elf",64,152,30,16,13,14,13,18,16
"5436","half.elf",67,160,30,14,11,13,12,11,17
"5437","half.elf",64,138,30,15,13,17,13,9,17
"5438","half.elf",62,145,30,14,13,12,18,11,13
"5439","half.elf",70,136,30,10,12,13,13,11,15
"5440","half.elf",67,190,30,14,11,16,10,12,11
"5441","half.elf",68,187,30,11,13,13,11,9,18
"5442","half.elf",71,194,30,14,13,8,14,16,14
"5443","half.elf",67,170,30,12,14,14,8,15,14
"5444","half.elf",69,170,30,15,13,7,6,7,17
"5445","half.elf",62,135,30,10,16,11,14,10,14
"5446","half.elf",68,176,30,11,11,15,6,10,15
"5447","half.elf",63,128,30,17,16,14,15,15,16
"5448","half.elf",73,206,30,13,12,13,10,10,11
"5449","half.elf",69,146,30,15,10,11,7,16,15
"5450","half.elf",66,146,30,15,16,8,13,17,17
"5451","half.elf",65,166,30,12,11,14,6,13,16
"5452","half.elf",62,125,30,6,15,14,9,17,13
"5453","half.elf",65,150,30,9,11,12,11,14,8
"5454","half.elf",67,170,30,17,14,16,17,11,12
"5455","half.elf",69,194,30,17,13,13,11,15,16
"5456","half.elf",66,155,30,15,10,12,16,18,14
"5457","half.elf",62,130,30,15,17,9,11,14,15
"5458","half.elf",65,142,30,16,14,11,9,18,13
"5459","half.elf",71,152,30,17,17,9,11,9,9
"5460","half.elf",61,142,30,13,17,14,12,10,13
"5461","half.elf",65,142,30,16,14,10,7,16,13
"5462","half.elf",64,145,30,17,14,12,12,16,16
"5463","half.elf",63,140,30,11,16,14,14,14,12
"5464","half.elf",64,166,30,12,13,15,17,15,15
"5465","half.elf",70,175,30,14,10,8,7,11,11
"5466","half.elf",64,131,30,14,14,13,9,19,17
"5467","half.elf",67,140,30,14,14,15,11,12,11
"5468","half.elf",64,124,30,14,12,11,10,16,12
"5469","half.elf",66,173,30,10,14,10,11,11,13
"5470","half.elf",63,134,30,12,12,15,12,16,15
"5471","half.elf",63,146,30,11,15,13,9,13,8
"5472","half.elf",71,152,30,9,16,12,12,10,14
"5473","half.elf",65,142,30,12,14,14,14,16,14
"5474","half.elf",67,180,30,14,17,16,18,17,17
"5475","half.elf",66,164,30,12,14,8,12,14,15
"5476","half.elf",65,166,30,14,17,10,10,15,15
"5477","half.elf",59,118,30,8,16,13,7,13,15
"5478","half.elf",66,128,30,12,16,16,14,12,17
"5479","half.elf",66,137,30,11,17,14,7,12,11
"5480","half.elf",62,145,30,9,16,11,16,8,14
"5481","half.elf",67,140,30,12,7,14,5,16,15
"5482","half.elf",70,188,30,15,12,12,12,15,16
"5483","half.elf",71,138,30,9,7,14,16,14,12
"5484","half.elf",71,180,30,12,14,19,5,12,11
"5485","half.elf",66,155,30,15,14,15,10,16,16
"5486","half.elf",68,165,30,15,8,13,12,13,16
"5487","half.elf",63,128,30,9,9,7,11,15,11
"5488","half.elf",67,160,30,12,15,10,13,16,16
"5489","half.elf",62,140,30,17,11,11,11,10,18
"5490","half.elf",68,198,30,11,19,13,16,10,12
"5491","half.elf",65,126,30,14,13,15,11,13,11
"5492","half.elf",65,134,30,12,15,9,17,17,17
"5493","half.elf",68,198,30,6,16,11,12,14,10
"5494","half.elf",66,173,30,16,12,6,14,14,14
"5495","half.elf",62,135,30,9,9,10,12,9,12
"5496","half.elf",72,185,30,10,7,11,13,10,15
"5497","half.elf",69,182,30,12,8,18,17,13,13
"5498","half.elf",66,164,30,16,7,16,7,16,16
"5499","half.elf",63,152,30,16,12,13,13,14,15
"5500","half.elf",62,130,30,7,16,15,6,15,17
"5501","half.elf",67,160,30,17,8,16,14,14,11
"5502","half.elf",65,150,30,10,15,10,14,9,16
"5503","half.elf",65,150,30,15,10,12,13,12,13
"5504","half.elf",63,128,30,10,12,16,17,10,18
"5505","half.elf",69,182,30,7,10,13,12,12,14
"5506","half.elf",68,198,30,9,16,10,11,11,12
"5507","half.elf",72,185,30,11,14,14,16,19,13
"5508","half.elf",62,140,30,14,8,16,12,16,14
"5509","half.elf",68,165,30,13,9,8,11,6,16
"5510","half.elf",68,132,30,10,13,9,15,15,19
"5511","half.elf",62,120,30,11,14,10,13,9,10
"5512","half.elf",69,158,30,12,12,14,12,10,15
"5513","half.elf",63,152,30,11,11,11,15,14,14
"5514","half.elf",61,130,30,13,17,12,15,16,17
"5515","half.elf",72,140,30,15,17,13,9,16,12
"5516","half.elf",67,160,30,13,14,12,12,15,14
"5517","half.elf",63,146,30,18,10,7,13,17,15
"5518","half.elf",69,182,30,14,13,13,11,14,9
"5519","half.elf",65,150,30,17,9,14,15,18,17
"5520","half.elf",71,152,30,15,13,15,10,12,13
"5521","half.elf",69,194,30,7,8,13,8,8,13
"5522","half.elf",67,190,30,10,13,13,13,13,15
"5523","half.elf",64,166,30,15,17,18,12,12,10
"5524","half.elf",60,128,30,17,15,19,16,17,17
"5525","half.elf",71,180,30,15,17,13,15,16,11
"5526","half.elf",61,126,30,13,10,13,16,7,14
"5527","half.elf",66,155,30,12,17,16,14,16,17
"5528","half.elf",69,158,30,8,13,14,12,14,14
"5529","half.elf",67,150,30,9,12,13,10,14,18
"5530","half.elf",65,150,30,10,14,11,12,18,12
"5531","half.elf",65,166,30,14,12,13,14,18,11
"5532","half.elf",65,142,30,15,10,9,14,12,10
"5533","half.elf",63,140,30,17,10,13,18,10,15
"5534","half.elf",64,145,30,9,11,8,12,12,15
"5535","half.elf",67,170,30,11,13,11,6,9,10
"5536","half.elf",69,146,30,15,11,15,6,10,8
"5537","half.elf",64,138,30,14,11,14,10,12,16
"5538","half.elf",66,164,30,13,14,10,15,11,15
"5539","half.elf",61,142,30,13,16,10,10,16,17
"5540","half.elf",65,158,30,12,7,15,12,8,17
"5541","half.elf",67,180,30,8,12,14,14,16,18
"5542","half.elf",67,170,30,18,15,14,10,13,13
"5543","half.elf",69,134,30,13,11,15,12,17,13
"5544","half.elf",66,146,30,11,11,11,12,12,17
"5545","half.elf",65,166,30,10,15,15,17,10,17
"5546","half.elf",71,194,30,15,12,13,11,11,10
"5547","half.elf",67,170,30,18,13,9,15,11,14
"5548","half.elf",68,187,30,17,13,14,15,16,12
"5549","half.elf",69,158,30,12,13,9,12,16,14
"5550","half.elf",69,206,30,13,10,12,18,14,18
"5551","half.elf",67,140,30,8,15,18,14,11,14
"5552","half.elf",70,149,30,14,11,7,6,9,8
"5553","half.elf",69,158,30,15,16,6,17,10,10
"5554","half.elf",63,158,30,16,15,12,18,15,13
"5555","half.elf",64,131,30,15,13,13,14,4,13
"5556","half.elf",64,138,30,10,14,12,9,9,13
"5557","half.elf",60,122,30,12,8,14,14,12,12
"5558","half.elf",61,126,30,15,7,12,14,16,14
"5559","half.orc",64,170,30,15,13,14,7,11,16
"5560","half.orc",69,195,30,9,15,16,12,12,15
"5561","half.orc",73,230,30,17,10,11,18,11,14
"5562","half.orc",67,212,30,15,12,17,17,14,16
"5563","half.orc",71,270,30,11,18,12,17,17,12
"5564","half.orc",69,173,30,16,16,16,13,15,8
"5565","half.orc",75,259,30,9,15,8,8,12,14
"5566","half.orc",73,200,30,14,15,7,14,10,13
"5567","half.orc",61,170,30,13,18,13,10,13,14
"5568","half.orc",72,196,30,16,18,13,10,11,15
"5569","half.orc",73,290,30,16,16,12,10,11,16
"5570","half.orc",67,194,30,14,13,13,15,13,12
"5571","half.orc",67,203,30,15,17,14,9,13,12
"5572","half.orc",65,175,30,18,15,13,11,12,14
"5573","half.orc",69,206,30,11,15,16,10,12,12
"5574","half.orc",74,220,30,14,13,11,17,8,10
"5575","half.orc",72,210,30,17,12,10,11,8,14
"5576","half.orc",72,238,30,11,14,17,7,12,10
"5577","half.orc",65,224,30,17,15,12,12,10,14
"5578","half.orc",73,260,30,13,14,16,10,8,10
"5579","half.orc",72,252,30,13,14,12,9,15,14
"5580","half.orc",67,167,30,14,18,13,15,14,10
"5581","half.orc",71,244,30,18,15,12,10,13,8
"5582","half.orc",70,212,30,19,18,10,10,16,11
"5583","half.orc",64,158,30,10,16,17,11,12,8
"5584","half.orc",70,236,30,16,8,13,12,11,15
"5585","half.orc",65,182,30,14,12,13,9,9,13
"5586","half.orc",66,196,30,18,19,13,11,12,14
"5587","half.orc",75,327,30,13,16,17,12,10,15
"5588","half.orc",75,259,30,9,15,12,10,6,13
"5589","half.orc",68,210,30,12,11,12,15,10,7
"5590","half.orc",70,200,30,14,12,14,11,8,14
"5591","half.orc",66,228,30,15,12,10,14,15,9
"5592","half.orc",69,184,30,14,14,13,10,11,10
"5593","half.orc",64,176,30,13,16,14,16,16,10
"5594","half.orc",68,220,30,15,6,17,15,15,8
"5595","half.orc",76,338,30,7,14,17,11,9,12
"5596","half.orc",68,170,30,10,16,14,8,11,12
"5597","half.orc",70,176,30,19,12,11,11,14,14
"5598","half.orc",72,252,30,9,13,16,10,11,3
"5599","half.orc",66,196,30,16,12,12,13,11,11
"5600","half.orc",78,380,30,15,19,11,16,14,15
"5601","half.orc",69,195,30,15,19,13,10,13,8
"5602","half.orc",67,203,30,11,19,18,18,13,11
"5603","half.orc",67,194,30,11,14,7,12,14,15
"5604","half.orc",64,182,30,15,20,14,15,11,8
"5605","half.orc",72,280,30,14,13,13,11,14,14
"5606","half.orc",65,189,30,11,19,15,9,6,14
"5607","half.orc",75,276,30,12,16,11,12,10,14
"5608","half.orc",66,212,30,9,13,13,14,10,17
"5609","half.orc",69,195,30,13,10,13,8,13,17
"5610","half.orc",77,235,30,13,12,16,12,11,8
"5611","half.orc",71,179,30,18,12,13,11,10,8
